name,pic,hashtag,name,deep_features
cd706c71-2cfc-4c9e-98d7-382f97bcab76.jpg,"tf.Tensor(
[[[-0.01960784 -0.17647058 -0.85882354]
  [-0.16862744 -0.3333333  -1.        ]
  [-0.18431371 -0.30196077 -1.        ]
  ...
  [ 0.5529412   0.37254906  0.12941182]
  [-0.04313725 -0.17647058 -0.38039213]
  [-0.21568626 -0.3490196  -0.5529412 ]]

 [[-0.15294117 -0.45098037 -1.        ]
  [-0.23137254 -0.3490196  -1.        ]
  [ 0.3411765   0.2313726  -0.5921569 ]
  ...
  [ 0.56078434  0.427451    0.20784318]
  [-0.0745098  -0.20784312 -0.41176468]
  [-0.11372548 -0.24705881 -0.45098037]]

 [[ 0.58431375 -0.01960784 -0.42745095]
  [-0.1607843  -0.20784312 -0.81960785]
  [-0.12941176 -0.25490195 -1.        ]
  ...
  [ 0.09019613 -0.05882353 -0.29411763]
  [-0.4823529  -0.6156863  -0.8352941 ]
  [-0.03529412 -0.19215685 -0.40392154]]

 ...

 [[ 0.10588241  0.082353    0.01176476]
  [ 0.26274514  0.30980396  0.20000005]
  [-0.11372548 -0.18431371 -0.31764704]
  ...
  [ 0.07450986  0.04313731 -0.3333333 ]
  [-0.18431371 -0.10588235 -0.52156866]
  [-0.20784312 -0.09019607 -0.52156866]]

 [[ 0.8039216   0.8901961   0.84313726]
  [-0.18431371 -0.27058822 -0.41176468]
  [ 0.05098045 -0.1372549  -0.34117645]
  ...
  [ 0.16078436  0.09019613 -0.35686272]
  [-0.827451   -0.7254902  -0.94509804]
  [-0.54509807 -0.30196077 -0.54509807]]

 [[ 0.3411765   0.36470592  0.30980396]
  [ 0.9529412   0.85882354  0.7490196 ]
  [ 0.05098045 -0.11372548 -0.32549018]
  ...
  [ 0.36470592  0.22352946 -0.26274508]
  [ 0.23921573  0.00392163 -0.29411763]
  [ 0.4901961   0.3803922   0.09019613]]], shape=(160, 160, 3), dtype=float32)",animals,cd706c71-2cfc-4c9e-98d7-382f97bcab76.jpg,[0.         0.2460678  0.4351374  ... 0.0929863  0.01322084 0.44345248]
5f3f4df6-b6f6-4913-bde5-0296dd0df084.jpg,"tf.Tensor(
[[[ 0.16666672  0.49607846 -1.        ]
  [ 0.2676471   0.59607846 -0.9235294 ]
  [ 0.2941177   0.6166667  -0.89117646]
  ...
  [ 0.63823533  0.59705883 -0.4088235 ]
  [ 0.0450981   0.08725496 -0.8411765 ]
  [ 0.48529416  0.48235297 -0.36764705]]

 [[ 0.20686279  0.49705887 -0.8784314 ]
  [ 0.41078436  0.66078436 -0.7284314 ]
  [ 0.28725493  0.5686275  -0.8       ]
  ...
  [-0.19313724  0.0519608  -0.9794118 ]
  [ 0.20294122  0.5088236  -0.68529415]
  [ 0.4784314   0.6294118  -0.47745097]]

 [[ 0.3411765   0.62352943 -0.70980394]
  [ 0.5019608   0.7294118  -0.5882353 ]
  [ 0.20980397  0.44509807 -0.70980394]
  ...
  [-0.39999998 -0.08333333 -1.        ]
  [ 0.18823534  0.4911765  -0.8009804 ]
  [ 0.04117653  0.32352945 -1.        ]]

 ...

 [[-0.42843136 -0.35       -0.4362745 ]
  [ 0.427451    0.427451    0.49607846]
  [-0.64705884 -0.62352943 -0.5686275 ]
  ...
  [-0.30588236 -0.38333333 -0.7441177 ]
  [-0.5833333  -0.672549   -0.8117647 ]
  [ 0.20392159  0.14411765 -0.1823529 ]]

 [[-0.50392157 -0.47254902 -0.4490196 ]
  [ 0.39509806  0.42156866  0.454902  ]
  [-0.3509804  -0.327451   -0.25686276]
  ...
  [ 0.07450986  0.07941175 -0.4754902 ]
  [-0.78039217 -0.82254905 -0.9676471 ]
  [ 0.48529416  0.4696079   0.06960785]]

 [[-0.75784314 -0.75       -0.7107843 ]
  [-0.5352942  -0.50392157 -0.4333333 ]
  [ 0.7686274   0.7686274   0.8470588 ]
  ...
  [-0.01176471  0.0411765  -0.5656863 ]
  [-0.9490196  -0.9411765  -1.        ]
  [-0.07254899 -0.11960787 -0.29313725]]], shape=(160, 160, 3), dtype=float32)",animals,5f3f4df6-b6f6-4913-bde5-0296dd0df084.jpg,[0.         0.         0.         ... 0.09862579 0.         0.7544057 ]
cb284c24-b782-4dc8-8d3b-195956ad88e4.jpg,"tf.Tensor(
[[[ 0.77254903  0.7019608   0.6313726 ]
  [ 0.77254903  0.7019608   0.6313726 ]
  [ 0.77254903  0.7019608   0.6313726 ]
  ...
  [-0.6666667  -0.6745098  -0.6901961 ]
  [-0.5235294  -0.5235294  -0.5235294 ]
  [-0.5647059  -0.5647059  -0.5647059 ]]

 [[ 0.77254903  0.7019608   0.6313726 ]
  [ 0.77254903  0.7019608   0.6313726 ]
  [ 0.77254903  0.7019608   0.6313726 ]
  ...
  [-0.57843137 -0.5862745  -0.6019608 ]
  [-0.60882354 -0.58725494 -0.5950981 ]
  [-0.5539216  -0.5382353  -0.54607844]]

 [[ 0.77254903  0.7019608   0.6313726 ]
  [ 0.77254903  0.7019608   0.6313726 ]
  [ 0.77254903  0.7019608   0.6313726 ]
  ...
  [-0.24019605 -0.24019605 -0.30294117]
  [ 0.14509809  0.2303922   0.21176475]
  [-0.7382353  -0.60882354 -0.5960784 ]]

 ...

 [[-0.11568627 -0.37450978 -0.6490196 ]
  [-0.1245098  -0.38333333 -0.6578432 ]
  [-0.11372548 -0.372549   -0.64705884]
  ...
  [ 0.2803922  -0.05686274 -0.39411762]
  [ 0.28333336 -0.05392157 -0.39117646]
  [ 0.27450985 -0.06274509 -0.39999998]]

 [[-0.13529411 -0.39411762 -0.6686275 ]
  [-0.12156862 -0.38039213 -0.654902  ]
  [-0.12941176 -0.38823527 -0.6627451 ]
  ...
  [ 0.2578432  -0.11078431 -0.44019604]
  [ 0.28529418 -0.05196078 -0.38921565]
  [ 0.28333336 -0.05392157 -0.39117646]]

 [[-0.12156862 -0.38039213 -0.654902  ]
  [-0.12941176 -0.38823527 -0.6627451 ]
  [-0.10588235 -0.36470586 -0.6392157 ]
  ...
  [ 0.23823534 -0.13823529 -0.43627447]
  [ 0.31078434 -0.03431372 -0.34019607]
  [ 0.30686277 -0.03823529 -0.34411764]]], shape=(160, 160, 3), dtype=float32)",animals,cb284c24-b782-4dc8-8d3b-195956ad88e4.jpg,[0.04339068 0.19525643 2.0364735  ... 0.4759974  0.07006738 1.7568823 ]
e46905c8-c2bc-4ed1-998a-2cc0da64791b.jpg,"tf.Tensor(
[[[-0.70980394 -0.77254903 -0.79607844]
  [-0.69411767 -0.7254902  -0.79607844]
  [-0.7176471  -0.7176471  -0.79607844]
  ...
  [-0.06666666 -0.23921567 -0.70980394]
  [ 0.12941182 -0.04313725 -0.42745095]
  [ 0.14509809 -0.02745098 -0.3490196 ]]

 [[-0.44313723 -0.5294118  -0.5764706 ]
  [-0.40392154 -0.4352941  -0.5058824 ]
  [ 0.21568632  0.19215691  0.12156868]
  ...
  [ 0.02745104 -0.14509803 -0.5137255 ]
  [-0.23137254 -0.38823527 -0.6784314 ]
  [-0.35686272 -0.52156866 -0.7647059 ]]

 [[ 0.24705887  0.14509809  0.07450986]
  [-0.52156866 -0.5764706  -0.654902  ]
  [-0.372549   -0.3960784  -0.46666664]
  ...
  [-0.2862745  -0.45098037 -0.69411767]
  [-0.5058824  -0.64705884 -0.8352941 ]
  [-0.4980392  -0.6392157  -0.79607844]]

 ...

 [[-0.54509807 -0.6784314  -0.75686276]
  [-0.52156866 -0.6627451  -0.75686276]
  [-0.36470586 -0.5372549  -0.62352943]
  ...
  [ 0.14509809 -0.15294117 -0.2235294 ]
  [ 0.12941182 -0.18431371 -0.24705881]
  [ 0.49803925  0.18431377  0.10588241]]

 [[-0.5529412  -0.6627451  -0.7490196 ]
  [-0.5294118  -0.67058825 -0.7647059 ]
  [-0.42745095 -0.58431375 -0.67058825]
  ...
  [ 0.26274514 -0.05098039 -0.12941176]
  [ 0.02745104 -0.2862745  -0.38039213]
  [ 0.12156868 -0.20784312 -0.30196077]]

 [[-0.5529412  -0.6627451  -0.7490196 ]
  [-0.52156866 -0.64705884 -0.7490196 ]
  [-0.41960782 -0.5764706  -0.6627451 ]
  ...
  [ 0.254902   -0.05098039 -0.16862744]
  [-0.08235294 -0.41176468 -0.5372549 ]
  [ 0.60784316  0.28627455  0.14509809]]], shape=(160, 160, 3), dtype=float32)",animals,e46905c8-c2bc-4ed1-998a-2cc0da64791b.jpg,[0.         0.01967409 1.6898711  ... 2.5308163  0.         0.02170221]
e1b49836-94ea-4b5d-a1d2-5394ab66418f.jpg,"tf.Tensor(
[[[ 0.85882354  0.9764706   0.9529412 ]
  [ 0.85882354  0.9764706   0.9529412 ]
  [ 0.8509804   0.96862745  0.94509804]
  ...
  [ 0.92941177  0.8352941   0.7411765 ]
  [ 0.94509804  0.8509804   0.75686276]
  [ 0.94509804  0.8509804   0.75686276]]

 [[ 0.85882354  0.9764706   0.9529412 ]
  [ 0.8745098   0.99215686  0.96862745]
  [ 0.8745098   0.99215686  0.96862745]
  ...
  [ 0.9137255   0.81960785  0.7254902 ]
  [ 0.94509804  0.8509804   0.75686276]
  [ 0.94509804  0.8509804   0.75686276]]

 [[ 0.8666667   0.9843137   0.9607843 ]
  [ 0.8666667   0.9843137   0.9607843 ]
  [ 0.8666667   0.9843137   0.9607843 ]
  ...
  [ 0.90588236  0.8117647   0.7176471 ]
  [ 0.92941177  0.8352941   0.7411765 ]
  [ 0.92941177  0.8352941   0.7411765 ]]

 ...

 [[-0.88235295 -0.4588235  -0.9137255 ]
  [-0.9843137  -0.41960782 -1.        ]
  [-1.         -0.73333335 -0.99215686]
  ...
  [-0.9764706  -0.31764704 -0.9843137 ]
  [-0.9607843  -0.49019605 -0.9764706 ]
  [-0.77254903 -0.18431371 -0.8352941 ]]

 [[-1.         -0.8039216  -1.        ]
  [-0.8980392  -0.36470586 -0.8117647 ]
  [-0.92941177 -0.78039217 -0.92941177]
  ...
  [-0.9764706  -0.67058825 -0.8980392 ]
  [-0.92156863 -0.7411765  -0.8666667 ]
  [-0.85882354 -0.26274508 -0.827451  ]]

 [[-0.9529412  -0.46666664 -0.8666667 ]
  [-0.8666667  -0.26274508 -0.827451  ]
  [-0.7019608  -0.38039213 -0.69411767]
  ...
  [-1.         -0.41176468 -0.92156863]
  [-1.         -0.42745095 -1.        ]
  [-1.         -0.36470586 -0.9764706 ]]], shape=(160, 160, 3), dtype=float32)",animals,e1b49836-94ea-4b5d-a1d2-5394ab66418f.jpg,[0.01693294 0.         0.2341419  ... 1.8552414  0.         0.43831962]
75ae34aa-d33f-4bf6-9e00-5d0acb163915.jpg,"tf.Tensor(
[[[-0.697549   -0.6833333  -0.79656863]
  [-0.65686274 -0.6490196  -0.77156866]
  [-0.55833334 -0.53039217 -0.7029412 ]
  ...
  [ 0.33431375  0.28725493  0.17745101]
  [-0.46470588 -0.49411768 -0.6372549 ]
  [-0.6313726  -0.5960784  -0.8009804 ]]

 [[ 0.3088236   0.3088236   0.10392162]
  [-0.44558823 -0.45       -0.6259804 ]
  [-0.5857843  -0.56078434 -0.8039216 ]
  ...
  [-0.15686272 -0.18039213 -0.31372547]
  [-0.8495098  -0.8730392  -0.9872549 ]
  [ 0.02647063  0.05000004 -0.11372548]]

 [[ 0.1813726   0.17352946 -0.06372546]
  [-0.92696077 -0.9348039  -0.99558824]
  [-0.7897059  -0.7745098  -0.9720588 ]
  ...
  [-0.7794118  -0.8029412  -0.9318628 ]
  [-0.1352941  -0.15098038 -0.26617646]
  [-0.17647058 -0.17107841 -0.27058822]]

 ...

 [[ 0.2044118   0.1808824  -0.15637253]
  [ 0.0156863  -0.04166664 -0.2593137 ]
  [ 0.04411767 -0.02892154 -0.2343137 ]
  ...
  [ 0.45539218  0.33186278  0.15735298]
  [ 0.46274513  0.379902    0.24705887]
  [-0.00392153 -0.06372546 -0.16323528]]

 [[ 0.24509805  0.23774512 -0.00245093]
  [ 0.3686275   0.34509808  0.19705886]
  [ 0.31323534  0.31225494  0.10490201]
  ...
  [ 0.31274515  0.1553922  -0.09068627]
  [-0.04901958 -0.21421567 -0.39558822]
  [-0.28529412 -0.367647   -0.5058824 ]]

 [[ 0.56666666  0.5627451   0.26274514]
  [ 0.11372554  0.10000004 -0.2235294 ]
  [ 0.1529412   0.14950985 -0.2504902 ]
  ...
  [ 0.79656863  0.8397059   0.6338235 ]
  [ 0.4661765   0.49705887  0.32500005]
  [ 0.25147063  0.25049025  0.11176476]]], shape=(160, 160, 3), dtype=float32)",animals,75ae34aa-d33f-4bf6-9e00-5d0acb163915.jpg,[0.03054629 1.6466974  2.164009   ... 0.         0.05450777 0.        ]
f0bfdb73-d5bb-4f4f-9d38-60a20a4c5683.jpg,"tf.Tensor(
[[[ 0.32745102  0.39411768 -0.05294114]
  [ 0.02156866  0.0529412  -0.39411762]
  [ 0.48431376  0.42156866 -0.00784311]
  ...
  [ 0.03725494 -0.2843137  -0.6294118 ]
  [ 0.21568632 -0.10588232 -0.4509804 ]
  [-0.06862742 -0.39019608 -0.7352941 ]]

 [[ 0.3431373   0.41372553 -0.05686273]
  [ 0.18235298  0.23333338 -0.22745097]
  [ 0.47058827  0.42352945 -0.00392154]
  ...
  [-0.05490194 -0.36470586 -0.7294118 ]
  [ 0.22352946 -0.08627449 -0.45098037]
  [ 0.01960787 -0.29019606 -0.654902  ]]

 [[ 0.082353    0.16666672 -0.3098039 ]
  [ 0.18431376  0.2431373  -0.22156861]
  [ 0.49607846  0.44901964  0.02156867]
  ...
  [ 0.10392162 -0.14901958 -0.5235294 ]
  [-0.01568624 -0.26862743 -0.6431373 ]
  [-0.07647055 -0.32941175 -0.70392156]]

 ...

 [[ 0.23725495  0.15098044 -0.09999999]
  [-0.03137253 -0.12745097 -0.36862743]
  [-0.09411764 -0.1980392  -0.41372547]
  ...
  [ 0.27450985  0.10980397 -0.08235292]
  [ 0.11568631 -0.05686273 -0.24509802]
  [ 0.24901965  0.08039221 -0.11960784]]

 [[ 0.07058828 -0.04509802 -0.26666665]
  [-0.06274509 -0.17254901 -0.4235294 ]
  [-0.23921567 -0.3588235  -0.58431375]
  ...
  [ 0.01176473 -0.15294117 -0.34509802]
  [ 0.427451    0.26078436  0.054902  ]
  [ 0.38431376  0.21960789  0.00784318]]

 [[-0.05098036 -0.17254901 -0.38823527]
  [-0.05882353 -0.18431371 -0.4333333 ]
  [-0.12156862 -0.25098038 -0.49803922]
  ...
  [-0.0352941  -0.19607842 -0.39999998]
  [ 0.0176471  -0.14705881 -0.3588235 ]
  [-0.07254902 -0.23725489 -0.44901958]]], shape=(160, 160, 3), dtype=float32)",animals,f0bfdb73-d5bb-4f4f-9d38-60a20a4c5683.jpg,[0.         0.         1.1378131  ... 0.02543688 0.02584721 0.1750825 ]
f87e7477-40b4-47b0-8eeb-4a8661fece6f.jpg,"tf.Tensor(
[[[-0.9269732  -0.85488987 -0.9874649 ]
  [-0.9280637  -0.8173774  -0.9993019 ]
  [-0.5113856  -0.40416515 -0.83627146]
  ...
  [-0.7695213  -0.68013257 -0.95994794]
  [-0.58418083 -0.48512498 -0.8800645 ]
  [-0.55450344 -0.4603858  -0.827371  ]]

 [[-0.6444125  -0.4724036  -0.76767325]
  [-0.4647979  -0.32112148 -0.58786166]
  [-0.67769086 -0.59897995 -0.8925951 ]
  ...
  [-0.7170887  -0.6011182  -0.9019707 ]
  [-0.8910248  -0.80019206 -0.9994255 ]
  [-0.80238754 -0.72395617 -0.9906228 ]]

 [[ 0.44811124  0.2439446   0.18928774]
  [ 0.29883352  0.04756358  0.02710326]
  [ 0.24159396 -0.03370096 -0.03456646]
  ...
  [-0.6636298  -0.52514935 -0.844267  ]
  [-0.81925344 -0.7108571  -0.996795  ]
  [-0.8232733  -0.730638   -0.9962447 ]]

 ...

 [[ 0.16988057  0.10713547  0.00517468]
  [ 0.20777887  0.10581809  0.03674947]
  [ 0.33232236  0.20627686  0.14396451]
  ...
  [-0.3889629  -0.4387178  -0.5679994 ]
  [-0.39967692 -0.44825518 -0.5641368 ]
  [-0.2827556  -0.31412816 -0.4082458 ]]

 [[ 0.34338552  0.28135085  0.21401224]
  [ 0.4591381   0.32580477  0.2645793 ]
  [ 0.5393644   0.4423056   0.42392325]
  ...
  [-0.41827086 -0.4496434  -0.5305258 ]
  [-0.09875683 -0.14755973 -0.23472768]
  [-0.16915601 -0.19268543 -0.31033248]]

 [[ 0.37209034  0.22598758  0.2243213 ]
  [ 0.58837     0.42840767  0.40519673]
  [ 0.65429026  0.5083852   0.5004554 ]
  ...
  [-0.2867339  -0.31810644 -0.409528  ]
  [-0.42412385 -0.47446758 -0.53329015]
  [-0.3936632  -0.44856516 -0.5113103 ]]], shape=(160, 160, 3), dtype=float32)",animals,f87e7477-40b4-47b0-8eeb-4a8661fece6f.jpg,[0.19794987 0.08939859 0.4878584  ... 0.18611082 0.         1.6814415 ]
e9aad165-9163-4fc6-b74d-ad50c1e95b93.jpg,"tf.Tensor(
[[[ 0.2313726   0.24705887  0.22352946]
  [ 0.26372552  0.2794118   0.25588238]
  [ 0.2476716   0.26335788  0.25551474]
  ...
  [-0.34117645 -0.3490196  -0.36470586]
  [-0.34117645 -0.3490196  -0.36470586]
  [-0.3490196  -0.35686272 -0.372549  ]]

 [[ 0.13529417  0.15098044  0.12745103]
  [ 0.19019613  0.2058824   0.18235299]
  [ 0.17941181  0.19509809  0.16176476]
  ...
  [-0.34117645 -0.3490196  -0.36470586]
  [-0.34117645 -0.3490196  -0.36470586]
  [-0.3490196  -0.35686272 -0.372549  ]]

 [[ 0.08627456  0.10196084  0.07843143]
  [ 0.11568633  0.1313726   0.10784319]
  [ 0.10588241  0.12156868  0.082353  ]
  ...
  [-0.31764704 -0.3490196  -0.35686272]
  [-0.32549018 -0.35686272 -0.36470586]
  [-0.35686272 -0.35686272 -0.372549  ]]

 ...

 [[ 0.23884809  0.18394613  0.05845594]
  [ 0.2488971   0.19399515  0.06850496]
  [ 0.22941181  0.17450985  0.04901966]
  ...
  [ 0.56372553  0.7284314   0.9401961 ]
  [ 0.51948535  0.69889706  0.91556376]
  [ 0.4156863   0.48688728  0.6310049 ]]

 [[ 0.3264706   0.23235299  0.1068628 ]
  [ 0.3313726   0.23725495  0.11176476]
  [ 0.32843143  0.23431377  0.12450986]
  ...
  [ 0.55012256  0.71482843  0.9363971 ]
  [ 0.56102943  0.7176471   0.9246324 ]
  [ 0.5366422   0.73075986  0.9317402 ]]

 [[ 0.4039216   0.3176471   0.14509809]
  [ 0.38823533  0.30196083  0.12941182]
  [ 0.37352943  0.28725493  0.13039221]
  ...
  [ 0.46764708  0.63235295  0.8598039 ]
  [ 0.55257356  0.71727943  0.9447304 ]
  [ 0.5529412   0.7411765   0.9607843 ]]], shape=(160, 160, 3), dtype=float32)",animals,e9aad165-9163-4fc6-b74d-ad50c1e95b93.jpg,[0.6011147  0.         0.8415671  ... 0.12585026 0.         0.        ]
40c9a3df-279a-4b4d-9ecb-6cf4f713d47c.jpg,"tf.Tensor(
[[[-0.94509804 -0.96862745 -1.        ]
  [-0.94509804 -0.96862745 -1.        ]
  [-0.92941177 -0.9529412  -1.        ]
  ...
  [-0.69411767 -0.7647059  -0.8039216 ]
  [-0.67058825 -0.7490196  -0.827451  ]
  [-0.6        -0.64705884 -0.77254903]]

 [[-0.94509804 -0.96862745 -1.        ]
  [-0.92941177 -0.9529412  -1.        ]
  [-0.92941177 -0.9529412  -1.        ]
  ...
  [-0.6784314  -0.7490196  -0.7882353 ]
  [-0.6627451  -0.7411765  -0.81960785]
  [-0.58431375 -0.6313726  -0.75686276]]

 [[-0.92941177 -0.9529412  -1.        ]
  [-0.92941177 -0.9529412  -1.        ]
  [-0.92941177 -0.9529412  -1.        ]
  ...
  [-0.654902   -0.75686276 -0.8039216 ]
  [-0.654902   -0.73333335 -0.827451  ]
  [-0.5529412  -0.6        -0.70980394]]

 ...

 [[-0.78039217 -0.827451   -0.9372549 ]
  [-0.7647059  -0.8117647  -0.92156863]
  [-0.7411765  -0.7882353  -0.9137255 ]
  ...
  [-0.4823529  -0.6        -0.78039217]
  [-0.52156866 -0.6        -0.79607844]
  [-0.52156866 -0.6        -0.79607844]]

 [[-0.79607844 -0.84313726 -0.9529412 ]
  [-0.7882353  -0.8352941  -0.94509804]
  [-0.7647059  -0.8117647  -0.92156863]
  ...
  [-0.49019605 -0.60784316 -0.7882353 ]
  [-0.52156866 -0.6        -0.79607844]
  [-0.52156866 -0.6        -0.79607844]]

 [[-0.8039216  -0.8509804  -0.9607843 ]
  [-0.7882353  -0.8352941  -0.94509804]
  [-0.77254903 -0.81960785 -0.92941177]
  ...
  [-0.5058824  -0.62352943 -0.8039216 ]
  [-0.5294118  -0.60784316 -0.8039216 ]
  [-0.5294118  -0.60784316 -0.8039216 ]]], shape=(160, 160, 3), dtype=float32)",animals,40c9a3df-279a-4b4d-9ecb-6cf4f713d47c.jpg,[0.2279018  0.5955908  0.02928278 ... 1.6266656  0.41232726 0.47812572]
acd37ed4-cc18-4630-8771-293885781cfd.jpg,"tf.Tensor(
[[[0.8666667  0.8509804  0.75686276]
  [0.88235295 0.8666667  0.7490196 ]
  [0.88235295 0.8509804  0.7647059 ]
  ...
  [0.8980392  0.8666667  0.78039217]
  [0.92156863 0.8745098  0.78039217]
  [0.92156863 0.8745098  0.78039217]]

 [[0.8901961  0.84313726 0.73333335]
  [0.9137255  0.85882354 0.79607844]
  [0.9137255  0.84313726 0.77254903]
  ...
  [0.92941177 0.85882354 0.7882353 ]
  [0.92156863 0.8745098  0.78039217]
  [0.92156863 0.8745098  0.78039217]]

 [[0.8980392  0.8352941  0.7490196 ]
  [0.8901961  0.85882354 0.7647059 ]
  [0.92156863 0.8509804  0.78039217]
  ...
  [0.92156863 0.8509804  0.78039217]
  [0.8980392  0.84313726 0.7647059 ]
  [0.8980392  0.84313726 0.7647059 ]]

 ...

 [[0.9137255  0.85882354 0.78039217]
  [0.9137255  0.85882354 0.78039217]
  [0.9137255  0.85882354 0.78039217]
  ...
  [0.88235295 0.8039216  0.7254902 ]
  [0.8844363  0.80600494 0.7275736 ]
  [0.8844363  0.80600494 0.7275736 ]]

 [[0.92156863 0.8509804  0.78039217]
  [0.92156863 0.8509804  0.78039217]
  [0.92156863 0.8509804  0.78039217]
  ...
  [0.88235295 0.8039216  0.7254902 ]
  [0.88235295 0.8039216  0.7254902 ]
  [0.88235295 0.8039216  0.7254902 ]]

 [[0.92156863 0.8509804  0.78039217]
  [0.92156863 0.8509804  0.78039217]
  [0.92156863 0.8509804  0.78039217]
  ...
  [0.88235295 0.8039216  0.7254902 ]
  [0.88235295 0.8039216  0.7254902 ]
  [0.8901961  0.8117647  0.73333335]]], shape=(160, 160, 3), dtype=float32)",animals,acd37ed4-cc18-4630-8771-293885781cfd.jpg,[0.         0.         0.         ... 0.01725849 0.         0.42549187]
59e7fada-e5e4-4280-8d65-4078c3dafe94.jpg,"tf.Tensor(
[[[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 ...

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]], shape=(160, 160, 3), dtype=float32)",animals,59e7fada-e5e4-4280-8d65-4078c3dafe94.jpg,[0.00607032 0.7616983  1.8169748  ... 0.         0.         0.5956339 ]
b7f3ef1b-d28c-406b-b5fa-074dda4a18da.jpg,"tf.Tensor(
[[[ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  ...
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]]

 [[ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  ...
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]]

 [[ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  ...
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]
  [ 0.73333335  0.04313731 -0.8039216 ]]

 ...

 [[-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  ...
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]]

 [[-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  ...
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]]

 [[-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  ...
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]
  [-0.78039217 -0.78039217 -0.78039217]]], shape=(160, 160, 3), dtype=float32)",animals,b7f3ef1b-d28c-406b-b5fa-074dda4a18da.jpg,[0.22970924 0.         0.         ... 0.42212954 0.         0.05670566]
